-526.223586286451,766.509562538391,6.89066114062053
-526.223586373672,766.509562577819,6.89066058570999
-526.223585562012,766.509560970863,6.89066138413071
-526.223585987777,766.509560861991,6.89066585593975
-526.22358735974,766.509562001922,6.89067411353276
-526.223588665983,766.509563099148,6.89068503191478
-526.223590494672,766.509565192335,6.89069719039076
-526.22359210683,766.509567231567,6.89070941483824
-526.223593052143,766.50956853506,6.89072098116202
-526.22359366083,766.509569557842,6.89073156937889
-526.223594455086,766.509571041101,6.89074109961855
-526.223594914218,766.50957216539,6.89074957502246
-526.223595467865,766.509573556792,6.890756989649
-526.223596005795,766.509575039907,6.89076328589385
-526.223596331616,766.509576316371,6.89076836420758
-526.223596534958,766.509577519892,6.89077210449126
-526.223596768989,766.509578878788,6.89077437847424
-526.223596798594,766.509580034937,6.89077505859096
-526.223596591453,766.509580933112,6.89077402721766
-526.223596289901,766.509581779145,6.89077117968208
-526.223595931182,766.509582619371,6.89076642454763
-526.223595624633,766.509583608177,6.89075968434451
-526.223595364277,766.509584726026,6.89075089296455
-526.223595030821,766.509585782774,6.89073999340653
-526.22359467548,766.509586845336,6.89072693647447
-526.223594309842,766.509587921063,6.89071167806803
-526.223593916294,766.509588973393,6.89069417851042
-526.22359349215,766.509589988234,6.89067440267482
-526.22359303689,766.509590954702,6.8906523200403
-526.223592547609,766.50959185827,6.89062790474076
-526.223592022777,766.509592686442,6.89060113555202
-526.223591461921,766.509593428318,6.89057199573689
-526.223590865323,766.509594074173,6.89054047279867
-526.223590233958,766.509594615403,6.89050655819819
-526.223589569239,766.509595044164,6.89047024706383
-526.223588872113,766.509595352031,6.89043153791363
-526.223588140957,766.509595526842,6.8903904323865
-526.223587380568,766.509595566258,6.89034693505768
-526.223586611467,766.509595491802,6.89030105330549
-526.223585825442,766.509595281892,6.89025279687755
-526.223585033817,766.509594944539,6.89020217838671
-526.223584240821,766.509594477176,6.89014921379728
-526.223583447906,766.509593873272,6.89009392089481
-526.223582654707,766.509593123827,6.89003631866128
-526.223581881464,766.509592251128,6.889976427418
-526.223581127919,766.509591246822,6.88991426861716
-526.223580411391,766.509590129258,6.88984986519499
-526.223579744678,766.509588910188,6.88978324144109
-526.223579131889,766.50958758849,6.88971442290802
-526.223578575117,766.509586160226,6.88964343635996
-526.223578085118,766.509584634718,6.88957030981786
-526.223577664069,766.509583008582,6.88949507247173
-526.223577327505,766.509581298767,6.88941775455492
-526.223577080505,766.509579506671,6.88933838680204
-526.223576919784,766.5095776213,6.88925700039627
-526.223576853959,766.509575649809,6.88917362711779
-526.223576918739,766.509573640416,6.88908829965172
-526.223577090722,766.509571552422,6.88900105138266
-526.223577393717,766.509569416516,6.88891191631108
-526.223577824087,766.509567222238,6.88882092824403
-526.223578376746,766.509564957159,6.88872812103483
-526.223579082991,766.509562663941,6.88863352873246
-526.22357992328,766.509560308816,6.88853718488549
-526.223580916424,766.509557916042,6.88843912344897
-526.223582056963,766.509555473461,6.88833937823589
-526.223583350088,766.50955298515,6.88823798326037
-526.223584793053,766.509550443378,6.88813497252575
-526.223586382102,766.509547839048,6.88803038006622
-526.223588115156,766.509545165749,6.88792424002384
-526.223590001168,766.509542433844,6.88781658690015
-526.223592022166,766.509539613246,6.88770745476896
-526.223594183211,766.509536708779,6.88759687758158
-526.223596478995,766.509533709767,6.88748488889633
-526.223598907488,766.509530610605,6.88737152222018
-526.223601460212,766.509527396052,6.88725681143145
-526.223604133576,766.50952405825,6.88714079180439
-526.223606935388,766.509520606669,6.88702349821289
-526.223609858649,766.509517028654,6.88690496427058
-526.223612925708,766.509513355957,6.88678522293076
-526.223616187432,766.509509663509,6.88666430534892
-526.223619604612,766.509505890502,6.88654224357535
-526.223622769534,766.509501420315,6.88641906826818
-526.223626659682,766.5094977253,6.88629482032805
-526.223630567946,766.509493738452,6.88616952400983
-526.22363417945,766.509488983067,6.88604320774348
-526.223638255817,766.509484606939,6.88591590978281
-526.223642425007,766.509480048088,6.885787657201
-526.223646654022,766.509475254976,6.88565848036082
-526.223651011332,766.509470330989,6.88552841077329
-526.223655307884,766.509464989848,6.88539747772587
-526.22365967696,766.509459432199,6.88526571288978
-526.223663923592,766.509453362762,6.88513314398494
-526.223668723363,766.509447800834,6.8849998063119
-526.223673346942,766.509441645461,6.88486572168519
-526.223678032158,766.509435255144,6.88473092204225
-526.223682869982,766.509428766807,6.88459543847916
-526.223687941354,766.509422302878,6.88445930116638
-526.223692950997,766.509415418112,6.8843225356451
-526.223698067188,766.509408365487,6.88418517177135
-526.223703263374,766.50940110548,6.88404723764484
-526.223708603946,766.509393735727,6.88390876185307
-526.223714117242,766.50938629929,6.88376977232438
-526.223719728435,766.509378683394,6.88363029597792
-526.223725433244,766.50937088181,6.88349036036561
-526.22373125038,766.509362923195,6.88334999312984
-526.223737192082,766.509354826555,6.88320922161849
-526.223743259815,766.509346594652,6.88306807284124
-526.223749455867,766.509338231524,6.8829265735886
-526.223755786116,766.509329746676,6.88278475046559
-526.223762254044,766.509321146061,6.88264262985058
-526.223768859871,766.509312430769,6.88250023789534
-526.22377560565,766.50930360471,6.88235760056877
-526.223782495583,766.509294675095,6.88221474365148
-526.22378953285,766.509285647641,6.88207169269969
-526.223796719152,766.509276525901,6.88192847303457
-526.223804056466,766.509267313913,6.88178510975305
-526.223811547791,766.509258017369,6.88164162728262
-526.223819191365,766.509248634927,6.88149804824594
-526.22382698316,766.509239161863,6.88135439526006
-526.223834925738,766.50922960345,6.88121069165697
-526.223843018292,766.50921995988,6.88106696121951
-526.223851262212,766.509210234722,6.88092322789133
-526.22385965682,766.509200428468,6.88077951544071
-526.223868199696,766.509190539057,6.88063584714569
-526.223876888063,766.50918056397,6.88049224570143
-526.223885719089,766.509170500688,6.88034873338115
-526.223894690392,766.509160347434,6.88020533218668
-526.223903798523,766.509150100905,6.88006206388767
-526.223913040948,766.50913975923,6.87991895000844
-526.223922416415,766.509129322348,6.87977601175633
-526.223931922867,766.50911878925,6.87963327004937
-526.223941559176,766.509108160248,6.87949074561985
-526.223951309178,766.509097413063,6.87934845883146
-526.223961170457,766.509086546206,6.87920642990256
-526.223971145722,766.509075565981,6.87906467855183
-526.223981222579,766.509064455985,6.87892322319706
